tract,cbsa,cbsaname,cbsapop,cbsasamp1,cbsasamp2,cbsasamp3,nwhite,nblack,nhisp,nasian,povyes,povno,edlow,edhs,edsome,edba,owner,renter,twoparent,singparent,nokids,age0017,age1859,age60up,race_pop,pr_white,pr_black,pr_hisp,pr_asian,pov_pop,pr_pov,singpar_pop,pr_singpar,age_pop,pr_adult_nohs,hsplus
6075017700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,909,117,724,310,165,1246,218,132,335,567,164,580,34,10,641,229,1691,208,2060,0.441262136,0.056796117,0.351456311,0.150485437,1411,0.116938342,685,0.01459854,1899,0.114797262,1034
6001422400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2117,218,343,1362,1456,3153,103,106,388,2130,256,1942,90,31,2069,211,3514,471,4040,0.524009901,0.053960396,0.08490099,0.337128713,4609,0.315903667,2190,0.014155251,3985,0.025846926,2624
6001422800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2691,400,1077,3759,1673,1249,5,67,90,647,14,1547,0,31,1381,80,8156,132,7927,0.339472688,0.050460452,0.135864766,0.474202094,2922,0.572553046,1412,0.021954674,8288,6.03E-04,804
6013303202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4180,503,1705,440,480,6603,268,979,1398,1250,1727,361,929,207,778,2429,3992,659,6828,0.61218512,0.073667252,0.249707088,0.064440539,7083,0.067767895,1914,0.10815047,4651,0.057622017,3627
6075023003,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,283,1070,962,1743,311,3415,650,639,791,572,786,368,401,120,576,837,2521,735,4058,0.069738788,0.263676688,0.237062592,0.429521932,3726,0.083467525,1097,0.109389243,3256,0.19963145,2002
6081608002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1776,78,175,1400,76,3326,108,302,710,1459,1125,239,358,91,877,769,1818,930,3429,0.517935258,0.022747157,0.051035287,0.408282298,3402,0.0223398,1326,0.068627451,2748,0.03930131,2471
6013365002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,170,1755,2947,492,798,3979,1057,767,514,364,588,880,532,255,606,1764,3285,413,5364,0.031692767,0.327181208,0.54940343,0.091722595,4777,0.16705045,1393,0.183058148,3698,0.285830178,1645
6041108100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5258,90,435,387,273,6293,138,686,1144,2958,2239,363,590,172,1872,1327,3174,1905,6170,0.852188006,0.01458671,0.070502431,0.062722853,6566,0.041577825,2634,0.065299924,5079,0.027170703,4788
6075011100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2456,151,500,1938,634,4052,573,633,757,2088,236,2837,117,74,2551,283,3809,1072,5045,0.486818632,0.029930624,0.099108028,0.384142716,4686,0.135296628,2742,0.0269876,4881,0.117393977,3478
6075022903,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1037,86,1711,476,277,2997,486,311,414,916,405,713,218,114,814,505,2423,456,3310,0.313293051,0.025981873,0.516918429,0.143806647,3274,0.084605987,1146,0.09947644,2879,0.168808614,1641
6013355200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1438,884,1752,3109,334,5517,408,806,1137,1192,1381,832,751,142,855,1942,4764,738,7183,0.200194905,0.123068356,0.24390923,0.432827509,5851,0.057084259,1748,0.081235698,5502,0.074154853,3135
6081608100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1402,81,258,1625,113,3347,64,189,697,1386,792,487,424,123,730,882,1945,696,3366,0.416518122,0.024064171,0.076648841,0.482768865,3460,0.03265896,1277,0.096319499,2641,0.024233245,2272
6081603000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2697,123,721,423,263,4090,215,493,1188,1408,865,1007,349,93,1444,742,2691,710,3964,0.68037336,0.031029263,0.181886983,0.106710394,4353,0.060418102,1886,0.04931071,3401,0.063216701,3089
6081610500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,618,58,4014,221,1204,4088,1516,598,618,287,628,598,442,198,659,1445,2999,519,4911,0.125839951,0.011810222,0.817348809,0.045001018,5292,0.227513228,1299,0.152424942,3518,0.430926663,1503
6013345202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4811,320,758,1600,222,7893,125,393,1901,3071,1813,1430,843,231,2244,1883,4843,1090,7489,0.642408866,0.042729336,0.101215116,0.213646682,8115,0.027356747,3318,0.069620253,5933,0.021068599,5365
6001437600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,573,293,1402,830,449,2954,538,965,457,355,510,384,332,115,440,806,1701,710,3098,0.184958037,0.094577147,0.452550032,0.267914784,3403,0.131942404,887,0.129650507,2411,0.223143924,1777
6001990000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0
6075025600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,712,174,1572,3049,348,5333,1191,956,943,860,1120,438,532,99,883,992,3422,1204,5507,0.129289995,0.03159615,0.285454876,0.553658979,5681,0.061256821,1514,0.065389696,4626,0.257457847,2759
6013355301,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5124,200,1070,1137,251,7553,208,1064,2056,1998,2345,401,775,312,1761,1883,4513,1437,7531,0.680387731,0.026556898,0.142079405,0.150975966,7804,0.032162993,2848,0.109550562,5950,0.034957983,5118
6001410000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,869,1434,268,187,330,2756,378,231,566,1041,991,146,198,164,836,495,1486,824,2758,0.315083394,0.519941987,0.097171864,0.067802756,3086,0.106934543,1198,0.136894825,2310,0.163636364,1838
6075012301,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,866,345,600,854,732,1635,650,466,245,500,8,1551,102,82,1241,229,1796,709,2665,0.324953096,0.12945591,0.225140713,0.320450281,2367,0.309252218,1425,0.05754386,2505,0.259481038,1211
6001432600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1783,1439,2068,1428,603,5548,572,978,1861,1210,864,2003,360,432,2019,1336,4152,1354,6718,0.265406371,0.214200655,0.307829711,0.212563263,6151,0.09803284,2811,0.153681964,5506,0.103886669,4049
6001436700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,444,315,1909,574,991,2403,584,592,541,320,521,483,294,209,533,872,1990,422,3242,0.136952498,0.097162246,0.588834053,0.177051203,3394,0.291985857,1036,0.201737452,2412,0.24212272,1453
6013377000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,487,1671,4396,364,1831,4519,1109,1095,815,645,831,1309,431,487,1090,2113,4082,767,6918,0.070396068,0.241543799,0.63544377,0.052616363,6350,0.288346457,2008,0.24252988,4849,0.22870695,2555
6081605900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2524,188,1766,916,501,5129,502,1172,777,1824,692,1870,307,143,2174,1043,3503,1033,5394,0.467927327,0.034853541,0.327400816,0.169818317,5630,0.088987567,2624,0.054496951,4536,0.110670194,3773
6001430300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2401,130,464,559,213,3516,279,613,554,1103,1163,157,313,140,826,805,1939,926,3554,0.675576815,0.036578503,0.130557119,0.157287563,3729,0.057119871,1279,0.109460516,2865,0.097382199,2270
6075026200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,664,212,2117,4508,489,6778,1384,1372,1192,1449,1188,719,605,187,983,1373,4676,1515,7501,0.08852153,0.028262898,0.282229036,0.600986535,7267,0.067290491,1775,0.105352113,6191,0.223550315,4013
6013350000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4107,103,395,669,152,5095,99,256,823,2665,1283,1152,520,191,1532,1156,3144,1212,5274,0.778725825,0.019529769,0.074895715,0.126848692,5247,0.028968935,2243,0.085153812,4356,0.022727273,3744
6013345115,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3339,150,474,1570,14,5431,29,241,984,2131,1533,289,782,103,815,1662,3343,729,5533,0.603470089,0.027110067,0.085667811,0.283752033,5445,0.002571166,1700,0.060588235,4072,0.007121807,3356
6075011902,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1416,75,317,721,322,2281,117,455,525,1175,73,1627,16,76,1558,131,2115,352,2529,0.559905101,0.029655991,0.125345987,0.285092922,2603,0.123703419,1650,0.046060606,2467,0.047426024,2155
6081611600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1578,94,244,251,15,2102,31,24,347,1048,661,155,337,25,486,682,1223,357,2167,0.728195662,0.043377942,0.112598062,0.115828334,2117,0.007085498,848,0.029481132,1580,0.019620253,1419
6075025403,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1123,360,1594,1127,489,4102,710,694,840,1177,758,678,334,116,988,873,2686,708,4204,0.267126546,0.085632731,0.379162702,0.268078021,4591,0.106512742,1438,0.080667594,3394,0.209192693,2711
6001410500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,156,1424,200,376,937,1398,410,344,514,174,113,735,69,281,716,638,1279,276,2156,0.072356215,0.660482375,0.092764378,0.174397032,2335,0.401284797,1066,0.263602251,1555,0.263665595,1032
6075020800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2039,165,3346,897,1222,5591,1509,1074,774,2101,432,2111,210,180,2110,793,4974,810,6447,0.316271134,0.025593299,0.519001086,0.139134481,6813,0.179362983,2500,0.072,5784,0.260892116,3949
6075012602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2397,28,134,295,251,2384,86,93,203,1848,416,1308,112,11,1402,302,2096,511,2854,0.839873861,0.009810792,0.046951647,0.1033637,2635,0.095256167,1525,0.007213115,2607,0.032988109,2144
6075032802,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1159,39,156,2607,480,3491,525,590,538,1398,854,589,312,64,1048,575,2524,948,3961,0.292602878,0.009845998,0.039383994,0.65816713,3971,0.120876354,1424,0.04494382,3472,0.151209677,2526
6041106002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3740,183,1144,412,539,5270,924,793,1180,1784,1488,634,553,112,1528,1013,3117,1495,5479,0.682606315,0.033400256,0.208797226,0.075196204,5809,0.092787055,2193,0.051071591,4612,0.200346921,3757
6013368002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,275,316,2402,354,672,3112,986,810,203,139,405,477,380,165,349,1086,2054,264,3347,0.082163131,0.094412907,0.717657604,0.105766358,3784,0.177589852,894,0.184563758,2318,0.425366695,1152
6013327000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3507,336,2137,514,901,5656,677,1738,1649,553,2012,656,315,389,2074,1347,4004,1344,6494,0.540036957,0.051740068,0.32907299,0.079149985,6557,0.137410401,2778,0.140028798,5348,0.126589379,3940
6001443321,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,479,109,240,2246,530,2648,248,218,383,1375,585,570,351,159,741,831,2031,280,3074,0.155823032,0.035458686,0.07807417,0.730644112,3178,0.166771554,1251,0.127098321,2311,0.107312852,1976
6001422500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2693,121,323,1303,1234,2191,62,114,371,2077,278,1297,105,10,1452,191,4090,377,4440,0.606531532,0.027252252,0.072747748,0.293468468,3425,0.360291971,1567,0.006381621,4467,0.013879561,2562
6081604500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1716,31,361,1224,196,2920,174,351,828,898,986,320,295,39,979,658,1697,1047,3332,0.515006002,0.009303721,0.108343337,0.367346939,3116,0.062901155,1313,0.02970297,2744,0.063411079,2077
6013346204,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5525,71,435,925,344,6862,50,215,896,3407,2245,246,1081,176,1184,2180,3855,1243,6956,0.794278321,0.010207016,0.06253594,0.132978723,7206,0.047737996,2441,0.072101598,5098,0.009807768,4518
6013307202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,556,1272,1817,249,1153,2725,641,643,654,171,248,1100,301,336,678,1354,2345,234,3894,0.14278377,0.326656394,0.466615306,0.06394453,3878,0.297318205,1315,0.255513308,2579,0.248545948,1468
6001423400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1925,1334,738,525,709,3519,470,604,454,1215,717,1279,209,278,1434,843,3128,714,4522,0.425696594,0.295002211,0.163202123,0.116099071,4228,0.16769158,1921,0.144716294,3842,0.122332119,2273
6081600401,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,450,237,796,1686,342,2680,162,503,696,849,858,206,255,161,694,616,2015,609,3169,0.142000631,0.074786999,0.251183339,0.532029031,3022,0.113170086,1110,0.145045045,2624,0.061737805,2048
6001437101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,857,444,1448,3469,107,5605,739,959,831,1538,1518,294,495,223,978,1521,3836,1091,6218,0.137825667,0.071405597,0.232872306,0.55789643,5712,0.018732493,1696,0.131485849,4927,0.149989852,3328
6001441200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2933,211,1135,2239,440,6187,583,1033,992,2072,1601,895,668,137,1616,1647,4127,1042,6518,0.449984658,0.032371893,0.17413317,0.343510279,6627,0.066395051,2421,0.056588187,5169,0.112787773,4097
6041104102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2502,287,1759,469,489,4434,520,465,1374,1011,1054,1011,405,233,1374,1149,3200,786,5017,0.498704405,0.057205501,0.350607933,0.093482161,4923,0.099329677,2012,0.115805169,3986,0.130456598,2850
6001424002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,607,972,369,165,386,1722,188,345,293,626,365,542,121,101,677,447,1372,353,2113,0.287269285,0.460009465,0.174633223,0.078088027,2108,0.183111954,899,0.112347052,1725,0.108985507,1264
6041110200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4690,46,219,237,153,5503,61,444,980,2812,2048,172,511,101,1673,1029,2415,1883,5192,0.903312789,0.008859784,0.042180277,0.045647149,5656,0.027050919,2285,0.044201313,4298,0.014192648,4236
6075013200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3383,61,159,449,130,4573,40,229,471,2827,857,1403,406,17,1922,578,2614,970,4052,0.834896347,0.015054294,0.039239882,0.110809477,4703,0.027641931,2345,0.007249467,3584,0.011160714,3527
6075035202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1884,97,380,1846,340,4080,447,509,840,1538,556,1208,200,148,1348,568,3027,727,4207,0.447825053,0.02305681,0.090325648,0.438792489,4420,0.076923077,1696,0.087264151,3754,0.119072989,2887
6013307205,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2558,1288,2049,516,1245,5266,646,883,1474,655,1118,1301,400,494,1516,1696,3932,967,6411,0.399001716,0.200904695,0.319606926,0.080486664,6511,0.191214867,2410,0.204979253,4899,0.131863646,3012
6013313102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,995,1025,1414,461,300,3510,474,710,1012,424,720,633,405,79,757,1063,2337,584,3895,0.255455712,0.263157895,0.363029525,0.118356868,3810,0.078740157,1241,0.06365834,2921,0.162273194,2146
6075030500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1574,345,313,719,222,2216,522,362,526,1323,730,276,242,50,723,455,1442,1149,2951,0.533378516,0.116909522,0.10606574,0.243646222,2438,0.091058244,1015,0.049261084,2591,0.201466615,2211
6075017601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2408,1114,1041,2809,1274,4628,722,935,1566,1329,407,3914,150,293,2694,795,5640,1195,7372,0.326641346,0.151112317,0.141209984,0.381036354,5902,0.215859031,3137,0.093401339,6835,0.105632772,3830
6001450741,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3040,118,860,600,363,3903,361,619,636,1469,1006,758,411,141,1089,1186,2643,939,4618,0.658293634,0.025552187,0.186227804,0.129926375,4266,0.085091421,1641,0.085923218,3582,0.100781686,2724
6001431100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1302,529,895,427,224,2858,124,750,667,638,449,846,225,186,918,756,1994,475,3153,0.412940057,0.167776721,0.283856644,0.135426578,3082,0.072680078,1329,0.139954853,2469,0.050222762,2055
6013354002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5462,60,247,587,147,6279,100,206,609,3727,2241,284,731,92,1654,1666,2743,2181,6356,0.8593455,0.009439899,0.038860919,0.092353682,6426,0.022875817,2477,0.037141704,4924,0.020308692,4542
6001401700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,691,961,683,280,492,1531,368,211,447,327,461,572,105,63,547,536,1933,198,2615,0.264244742,0.36749522,0.261185468,0.10707457,2023,0.243203164,715,0.088111888,2131,0.172688878,985
6001436300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,938,999,4016,1063,611,5833,1397,987,814,602,596,1556,598,423,1028,2059,4406,664,7016,0.133694413,0.142388826,0.572405929,0.151510832,6444,0.094816884,2049,0.206442167,5070,0.275542406,2403
6001441800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2301,293,1072,2874,233,5868,383,1117,1335,2202,1406,904,635,168,1543,1732,4047,1007,6540,0.351834862,0.044801223,0.163914373,0.439449541,6101,0.038190461,2346,0.071611253,5054,0.075781559,4654
6001404200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2539,215,187,407,106,3165,35,91,176,2019,1127,240,454,24,933,786,1901,796,3348,0.758363202,0.064217443,0.055854241,0.121565114,3271,0.032405992,1411,0.017009213,2697,0.012977382,2286
6081608200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1597,76,316,1475,207,3233,154,260,516,1521,823,486,365,96,864,812,1996,806,3464,0.461027714,0.021939954,0.091224018,0.425808314,3440,0.060174419,1325,0.07245283,2802,0.054960742,2297
6013303201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4131,1651,2380,1502,355,10004,613,932,2793,1703,2209,689,1259,463,1121,3280,5782,927,9664,0.427462748,0.170840232,0.246274834,0.155422185,10359,0.034269717,2843,0.162856138,6709,0.091369802,5428
6075023103,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,132,2270,604,702,2062,1832,403,481,497,235,120,1082,159,621,509,1400,2010,315,3708,0.035598706,0.61218986,0.162891046,0.189320388,3894,0.529532614,1289,0.481768813,2325,0.173333333,1213
6013336202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,641,232,4399,355,1477,3890,1642,562,573,214,252,1253,314,483,749,1886,3546,269,5627,0.113915052,0.041229785,0.781766483,0.06308868,5367,0.275200298,1546,0.312419146,3815,0.430406291,1349
6013345203,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5338,62,523,362,304,5870,224,604,1173,2537,1927,727,639,107,1816,1465,3381,1626,6285,0.849323787,0.009864757,0.083214002,0.057597454,6174,0.049238743,2562,0.041764247,5007,0.044737368,4314
6075026004,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,576,64,1621,2008,249,3982,696,837,687,620,678,466,353,199,627,866,2709,740,4269,0.134926212,0.014991801,0.379714219,0.470367768,4231,0.058851335,1179,0.168787108,3449,0.201797622,2144
6001421400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1311,39,62,129,95,1601,42,48,59,1118,546,117,205,15,426,298,772,523,1541,0.850746269,0.025308241,0.040233615,0.083711875,1696,0.056014151,646,0.023219814,1295,0.032432432,1225
6001405302,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,592,540,370,966,1118,1662,481,668,681,499,76,1330,31,122,1510,274,1676,580,2468,0.23987034,0.218800648,0.149918963,0.391410049,2780,0.402158273,1663,0.073361395,2256,0.21320922,1848
6075010400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2863,65,239,1277,210,3944,394,264,500,2645,738,1741,68,103,2201,393,3124,1028,4444,0.644239424,0.014626463,0.053780378,0.287353735,4154,0.050553683,2372,0.043423272,4152,0.094894027,3409
6041104300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1334,10,91,58,82,1397,16,203,403,538,566,100,139,43,455,239,761,530,1493,0.893503014,0.006697924,0.060951105,0.038847957,1479,0.055442867,637,0.067503925,1291,0.012393493,1144
6081608013,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1682,144,244,1818,30,3889,80,238,730,1747,829,680,551,92,829,970,2502,577,3888,0.432613169,0.037037037,0.062757202,0.467592593,3919,0.007655014,1472,0.0625,3079,0.025982462,2715
6001408700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,283,3262,3236,400,1470,5414,1423,1119,1173,627,964,1295,371,542,1234,2075,4206,926,7181,0.039409553,0.454254282,0.450633616,0.055702548,6884,0.21353864,2147,0.252445272,5132,0.277279813,2919
6081607701,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1171,98,1423,1118,143,3910,755,606,718,809,704,486,325,48,828,906,2494,554,3810,0.307349081,0.025721785,0.373490814,0.29343832,4053,0.035282507,1201,0.039966694,3048,0.247703412,2133
6041132200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1435,18,262,29,198,1748,121,217,447,637,505,387,177,10,681,237,862,675,1744,0.822821101,0.010321101,0.150229358,0.01662844,1946,0.101747174,868,0.011520737,1537,0.078724789,1301
6013338201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2654,64,393,550,148,3513,205,354,760,1450,1198,208,287,124,1022,768,1883,1139,3661,0.724938541,0.017481562,0.107347719,0.150232177,3661,0.040426113,1433,0.086531752,3022,0.06783587,2564
